Query_SMILES,Rank,Similarity,Viable_SMILES
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,10,0.13157894736842105,[16*]c1ccc(F)c([16*])c1.[3*]OC1CC([15*])(N)Cc2c(O)c3c(c(O)c21)C(=O)c1ccccc1C3=O
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,11,0.12903225806451613,[1*]C(=O)C(=C)F.[9*]n1c([14*])nc2cccc(F)c2c1=O
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,12,0.1282051282051282,[13*]C1OC([13*])C(O)C([15*])C1O.[3*]OC1CC([15*])(O)Cc2c(O)c3c(c(O)c21)C(=O)c1c([16*])cccc1C3=O
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,13,0.12280701754385964,[10*]N1C(=O)c2ccccc2C1=O.[14*]c1cc([16*])c(Cl)cn1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,14,0.12280701754385964,[14*]c1ncnc2[nH]ccc12.[8*]CCCCN
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,15,0.1206896551724138,[14*]c1oc2ccc(F)cc2c(=O)c1[16*].[4*]CCC[4*]
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,16,0.11764705882352941,[10*]N1C(=O)c2ccccc2C1=O.[8*]C(C)(C)C(F)(F)F
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,17,0.11764705882352941,[16*]c1ccc([N+](=O)[O-])c([16*])c1.[4*]CC[8*]
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,18,0.11688311688311688,[16*]c1ccc(N=C(c2ccccc2)c2c(O)[nH]c3cc([16*])ccc23)cc1.[9*]n1ccc(N)nc1=O
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,19,0.11428571428571428,[1*]C(=O)CCCCCCC(=O)NO.[16*]c1cc2c(ncn2C)c(F)c1[16*]
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,20,0.11320754716981132,[1*]C(=O)C(=C)F.[9*]n1cc([16*])c([14*])n1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,21,0.11290322580645161,NCCCC(N)(C(=O)O)C(F)F.[16*]c1cnc(N)nc1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,22,0.1111111111111111,[14*]c1oc2ccc(F)cc2c(=O)c1[16*].[7*]C([8*])CCCl
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,23,0.1111111111111111,[16*]c1cccc([16*])c1C.[5*]N1CCC([15*])C1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,24,0.109375,[9*]n1c([14*])cc2cccc(Cl)c2c1=O.[9*]n1cc([16*])c([14*])n1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,25,0.109375,[14*]c1cc([14*])on1.[9*]n1c([14*])cc2cccc(Cl)c2c1=O
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,26,0.1076923076923077,[13*]C1CC([15*])C(O)C(C)O1.[16*]c1cc2nccc([16*])c2cc1[16*]
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,27,0.10714285714285714,[14*]c1nccc(C)c1[16*].[16*]c1cccc(O)c1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,28,0.10638297872340426,[12*]S(C)(=O)=O.[16*]c1cc([16*])c(Cl)c([16*])c1Cl
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,29,0.10606060606060606,[16*]c1ccc2nc(C)[nH]c(=O)c2c1.[9*]n1nc([14*])c([16*])c1N
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,30,0.10526315789473684,[1*]C([1*])=O.[14*]c1ncn2c(=O)n(C)nnc12
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,31,0.10344827586206896,[16*]c1cc2cc(Cl)ccc2[nH]c1=O.[16*]c1ccccc1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,32,0.10204081632653061,[16*]c1ccc([16*])c(F)c1.[8*]CCN
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,33,0.1016949152542373,[16*]c1cccc([16*])c1C.[9*]n1c([14*])cc2cnc([14*])nc21
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,34,0.1016949152542373,[16*]c1c2ccccc2nc2ccccc12.[4*]C(CC(C)C)B(O)O
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,35,0.0967741935483871,[14*]c1n[nH]c(=O)c2ccccc12.[16*]c1cc([16*])c(Br)cc1F
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,36,0.0963855421686747,[16*]c1ccc2nc3c(c([16*])c2c1)Cn1c-3cc2c(c1=O)COC(=O)C2(O)CC.[8*]CC[8*]
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,37,0.09615384615384616,[16*]c1cccc([16*])c1C.[9*]n1ccc([14*])n1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,38,0.09615384615384616,[14*]c1ncnc2ccc([16*])cc12.[8*]C[8*]
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,39,0.09523809523809523,[10*]N1C(=O)NC(C)(C)C1=O.[14*]c1ncnc2nc[nH]c12
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,40,0.09090909090909091,[1*]C(=O)C([4*])C[4*].[9*]n1cnc2c(N)nc(Cl)nc21
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,41,0.09090909090909091,[1*]C(=O)CCCC.[5*]N1CCc2c([14*])nc([14*])nc2C1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,42,0.09090909090909091,[14*]c1cc(C)on1.[9*]n1c(=O)c2c([14*])n(C)c(=O)c(C)c2n([9*])c1=O
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,43,0.09090909090909091,[16*]c1cc(Cl)ccc1Cl.[5*]N1CCN(C)CC1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,44,0.08928571428571429,[13*]C1OC([13*])C(O)C1O.[16*]c1c(C)cccc1Cl
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,45,0.08928571428571429,[1*]C(=O)C([4*])C([4*])[8*].[10*]N1C(=O)CC([15*])C1=O
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,46,0.08888888888888889,[16*]c1cc([16*])c(Cl)c([16*])c1Cl.[16*]c1ccc([16*])cc1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,47,0.08860759493670886,[10*]N1C(=O)NC(C)(C)C1=O.[16*]c1ccc(C)c(C#Cc2cnc3cccnn23)c1
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,48,0.08695652173913043,[16*]c1c(C)[nH]c2ccccc12.[9*]n1cnc2c([14*])nc(N)nc21
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,49,0.08620689655172414,S=P(N1CC1)(N1CC1)N1CC1.[9*]n1cnc(N)nc1=O
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,50,0.08571428571428572,[16*]c1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12.[4*]CC
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,1,0.16666666666666666,[1*]C(=O)C([4*])C(C)O.[14*]c1ncnn2cc([16*])cc12
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,2,0.15454545454545454,[1*]C(=O)CCCCCCC(=O)NO.[16*]c1cc2c(ncn2C)c(F)c1[16*]
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,3,0.14,[16*]c1c2ccccc2nc2ccccc12.[4*]C(CC(C)C)B(O)O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,4,0.13793103448275862,[1*]C(=O)NOC.[3*]OC1CC([15*])(O)Cc2c(O)c3c(c(O)c21)C(=O)c1ccccc1C3=O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,5,0.1328125,CC1CNC(=O)c2cnn3ccc(nc23)NC(C)c2cc(F)ccc2O1.[1*]C(=O)C([4*])C
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,6,0.12962962962962962,[16*]c1cc([16*])c(C)cc1[16*].[9*]n1cnc2c(N)nc3ccccc3c21
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,7,0.12745098039215685,[1*]C(=O)C([4*])CO.[16*]c1cc2nccc([16*])c2cc1[16*]
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,8,0.1188118811881188,[10*]N1C(=O)c2ccccc2C1=O.[14*]c1cc([16*])c(Cl)cn1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,9,0.11764705882352941,[16*]c1cccc([16*])c1C.[9*]n1c([14*])cc2cnc([14*])nc21
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,10,0.11607142857142858,[3*]OC1CC([15*])(O)Cc2c(O)c3c(c(O)c21)C(=O)c1ccccc1C3=O.[7*]CC[7*]
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,11,0.11504424778761062,[15*]C1CCc2cc(O)ccc2C1.[9*]n1cc(F)c([14*])nc1=O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,12,0.11009174311926606,[1*]C(=O)CCCC.[5*]N1CCc2c([14*])nc([14*])nc2C1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,13,0.10784313725490197,[16*]c1ccc([16*])c2c1C(=O)c1ccncc1C2=O.[4*]CC([6*])=O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,14,0.10784313725490197,[14*]c1ncnc2[nH]ccc12.[8*]CCCCN
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,15,0.10714285714285714,[16*]c1c(C)[nH]c2ccccc12.[9*]n1cnc2c([14*])nc(N)nc21
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,16,0.10655737704918032,[16*]c1ccc(N=C(c2ccccc2)c2c(O)[nH]c3cc([16*])ccc23)cc1.[9*]n1ccc(N)nc1=O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,17,0.102803738317757,NCCCC(N)(C(=O)O)C(F)F.[16*]c1cnc(N)nc1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,18,0.10236220472440945,[16*]c1ccc2nc3c(c([16*])c2c1)Cn1c-3cc2c(c1=O)COC(=O)C2(O)CC.[8*]CC[8*]
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,19,0.10204081632653061,[1*]C(=O)C(=C)F.[9*]n1cc([16*])c([14*])n1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,20,0.10185185185185185,[1*]C(=O)C(=C)F.[9*]n1c([14*])nc2cccc(F)c2c1=O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,21,0.10185185185185185,[14*]c1ccccn1.[9*]n1cnc2c(N)nc3ccccc3c21
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,22,0.10091743119266056,[9*]n1c([14*])cc2cccc(Cl)c2c1=O.[9*]n1cc([16*])c([14*])n1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,23,0.1,[1*]C(=O)C([4*])C[4*].[9*]n1cnc2c(N)nc(Cl)nc21
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,24,0.1,[13*]C1CC([15*])C(O)C(C)O1.[16*]c1cc2nccc([16*])c2cc1[16*]
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,25,0.09803921568627451,[1*]C([1*])=O.[14*]c1ncn2c(=O)n(C)nnc12
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,26,0.0975609756097561,[16*]c1ccc(F)c([16*])c1.[3*]OC1CC([15*])(N)Cc2c(O)c3c(c(O)c21)C(=O)c1ccccc1C3=O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,27,0.09734513274336283,[1*]C(=O)C(C)(O)CS(=O)(=O)c1ccc(F)cc1.[14*]c1csc([14*])n1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,28,0.0967741935483871,[15*]C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C.[16*]c1cnc(N)nc1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,29,0.0962962962962963,CC1CNC(=O)c2cnn3ccc(nc23)NC(C)c2cc(F)ccc2O1.[16*]c1ccc(Cl)c([16*])c1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,30,0.09448818897637795,[13*]C1OC([13*])C(F)(F)C1O.[15*]C1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,31,0.09345794392523364,[14*]c1n[nH]c(=O)c2ccccc12.[16*]c1cc([16*])c(Br)cc1F
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,32,0.09278350515463918,[10*]N1C(=O)c2ccccc2C1=O.[8*]C(C)(C)C(F)(F)F
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,33,0.09278350515463918,[14*]c1ncnc2ccc([16*])cc12.[5*]N([5*])[5*]
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,34,0.09278350515463918,[16*]c1cccc([16*])c1C.[9*]n1ccc([14*])n1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,35,0.09278350515463918,[14*]c1ncnc2ccc([16*])cc12.[8*]C[8*]
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,36,0.09090909090909091,[16*]c1ccccc1Cl.[8*]CCCC(=O)O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,37,0.08928571428571429,[16*]c1ccc2nc(C)[nH]c(=O)c2c1.[9*]n1nc([14*])c([16*])c1N
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,38,0.08870967741935484,[10*]N1C(=O)NC(C)(C)C1=O.[16*]c1ccc(C)c(C#Cc2cnc3cccnn23)c1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,39,0.08823529411764706,[14*]c1nccc(C)c1[16*].[16*]c1cccc(O)c1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,40,0.08653846153846154,[16*]c1cc2cc(Cl)ccc2[nH]c1=O.[16*]c1ccccc1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,41,0.08653846153846154,[14*]c1cnc2nc(N)nc(N)c2n1.[7*]C([8*])CC
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,42,0.08620689655172414,[16*]c1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12.[8*]C(C)O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,43,0.08396946564885496,[14*]c1ccnc([14*])n1.[15*]C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,44,0.08333333333333333,[3*]ONC([6*])=O.[4*]C(C)C(F)(F)F
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,45,0.08247422680412371,[1*]C(=O)C([4*])C[8*].[1*]C(=O)CCCC
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,46,0.08108108108108109,[14*]c1cc([14*])on1.[9*]n1c([14*])cc2cccc(Cl)c2c1=O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,47,0.08,[10*]N1C(=O)c2cccc(N)c2C1=O.[4*]CC[7*]
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,48,0.07920792079207921,[16*]c1cccc([16*])c1C.[5*]N1CCC([15*])C1
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,49,0.07874015748031496,[13*]C1OC([13*])C(O)C([15*])C1O.[3*]OC1CC([15*])(O)Cc2c(O)c3c(c(O)c21)C(=O)c1c([16*])cccc1C3=O
CC(C)OC(=O)C1=CN=C(N=C1C2=CN(C3=CC=CC=C32)C)NC4=C(C=C(C(=C4)NC(=O)C=C)N(C)CCN(C)C)OC,50,0.07865168539325842,[14*]c1ncc([16*])cn1.[3*]O[3*]
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,1,0.1794871794871795,[1*]C(=O)NOC.[3*]OC1CC([15*])(O)Cc2c(O)c3c(c(O)c21)C(=O)c1ccccc1C3=O
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,2,0.1592920353982301,[3*]OC1CC([15*])(O)Cc2c(O)c3c(c(O)c21)C(=O)c1ccccc1C3=O.[7*]CC[7*]
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,3,0.144,[13*]C1OC([13*])C(O)C([15*])C1O.[3*]OC1CC([15*])(O)Cc2c(O)c3c(c(O)c21)C(=O)c1c([16*])cccc1C3=O
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,4,0.13861386138613863,[13*]C1(C)CO1.[16*]c1ccc([16*])c2c1C(=O)c1c(O)ccc(O)c1C2=O
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,5,0.13846153846153847,[14*]c1ccnc([14*])n1.[15*]C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,6,0.13709677419354838,[16*]c1ccc(F)c([16*])c1.[3*]OC1CC([15*])(N)Cc2c(O)c3c(c(O)c21)C(=O)c1ccccc1C3=O
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,7,0.12307692307692308,[13*]C1CC2OC2(C)CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)N1.[5*]N1CCC(O)C1
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,8,0.11851851851851852,CC1CNC(=O)c2cnn3ccc(nc23)NC(C)c2cc(F)ccc2O1.[1*]C(=O)C([4*])C
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,9,0.1092436974789916,[16*]c1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12.[8*]C(C)O
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,10,0.1079136690647482,CC1CNC(=O)c2cnn3ccc(nc23)NC(C)c2cc(F)ccc2O1.[16*]c1ccc(Cl)c([16*])c1
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,11,0.10606060606060606,[16*]c1ccc2nc3c(c([16*])c2c1)Cn1c-3cc2c(c1=O)COC(=O)C2(O)CC.[8*]CC[8*]
